time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.2550318018733355,0.44171614813745574,14.521307247173887,0.05234630839293963,0.00028187413313229825,0.0,-0.33728420904306716,0.6530311729593024,4.09209139473199,0.017993837699698364,-0.0904267273927322,0.0,432.6198426134835,431.4519950350737,432.4334481631884,431.50104872059603
1.8600000000000012,-0.27526342668628967,0.48162699820127647,14.763184631647885,0.053569053742581474,6.278119045073375,0.0,-0.33673215416596847,0.6774286052944117,3.970915410803197,0.024766873154598874,-0.08667258309686524,0.0,378.92598200113224,379.2786177063686,377.8521862115335,378.50471731353997
1.9200000000000013,-0.295340651230097,0.5234436964378525,15.005672841013899,0.055102297427838565,6.273098433630135,0.0,-0.33196235569602756,0.7165924260781411,4.111512342127574,0.027083512041441216,-0.07827650466238206,0.0,464.0760594798064,464.72925068388776,464.7053752845266,464.8870322287283
1.9800000000000013,-0.31502583338053936,0.5676383931525864,15.256503211243878,0.05688833747964228,6.269036923121188,0.0,-0.3237524336463753,0.7567145081341511,4.248976663307731,0.0346562475477852,-0.05219871796989172,0.0,463.584886451342,465.6261313679632,464.511774033417,465.1055195015819
2.0400000000000014,-0.3341417501660058,0.6142554549868146,15.515150800165802,0.05898364638586706,6.265549856977504,0.0,-0.31310751343326404,0.7973750182805865,4.3721189050503115,0.03544761787590378,-0.07385953618820928,0.0,462.96507548477433,461.25510404618666,460.76381472681084,460.8268515962636
2.1000000000000014,-0.3525508934100586,0.6633192285420579,15.780563239606233,0.06123444597203509,6.261078807596199,0.0,-0.3000833586839416,0.8382783510245236,4.474535892663216,0.04135317636100187,-0.07586619079396864,0.0,455.5503498873141,455.38565140953807,456.5740496609609,457.04563375293014
2.1600000000000015,-0.3701019403460537,0.7148401370416252,16.051404691876524,0.0638853291563457,6.25659390319089,0.0,-0.2845129298431357,0.8793133234715812,4.5531656405925185,0.04930879433392044,-0.0726028299048045,0.0,449.89434615635435,450.154219218799,448.9968002483317,449.64291291060135
2.2200000000000015,-0.3866169107251163,0.7689062460341227,16.327419568027565,0.06660783927780578,6.252077215994527,0.0,-0.2655490977438812,0.9231470162245768,4.646908794384707,0.036044416490126324,-0.08124822831004552,0.0,455.8622540553522,455.1664868094413,455.191313171949,454.12959656870436
2.2800000000000016,-0.4019140395267897,0.8256238335367075,16.608607046685275,0.06876121353700704,6.247321153363817,0.0,-0.24389005261691116,0.9676217918410899,4.7256421625318685,0.035578138202797524,-0.07557701514629425,0.0,450.0819092437781,450.53576504854436,452.33767401378526,452.3006659944124
2.3400000000000016,-0.41584993986400365,0.8849901392678974,16.893628379148264,0.0704306094372864,6.242411524815559,0.0,-0.22020540372371009,1.0114183478818761,4.774821671274786,0.004013559012006172,-0.09881886561839046,0.0,443.74882850804914,441.83082608707736,444.1184249010265,441.52175001825157
2.4000000000000017,-0.42817206048588363,0.9471644961864638,17.183823763557047,0.07036616448062105,6.236191694240727,0.0,-0.18991619135592616,1.0610219706837192,4.897800466774992,-0.013934664264162224,-0.11572667767232876,0.0,466.97440655436344,465.64448531881663,466.6187011003859,465.2153210333629
2.4600000000000017,-0.4385762074732997,1.012253941696295,17.480643143122002,0.06943093621209862,6.22927019658548,0.0,-0.15620433650390367,1.1084906532376047,4.995721495685857,-0.019115620939336615,-0.11463219060880772,0.0,460.2294746852671,460.3047192408698,459.2227266080875,458.81162676905086
2.520000000000002,-0.4467766680054127,1.0802159955525166,17.78402646508407,0.06826202679648397,6.222416123250634,0.0,-0.11645217856657025,1.1567350537715886,5.116483471872079,-0.020224418004155042,-0.11345162549548359,0.0,467.3189744828469,467.4000708095111,467.6912722511459,467.6049535114483
2.580000000000002,-0.4526043705542107,1.1508715824580318,18.092118680118585,0.06674350706718446,6.215018288101923,0.0,-0.07717713772918554,1.1982977691549062,5.153056301425162,-0.03815456983300446,-0.1657017911444461,0.0,444.12658671193554,439.8034216836361,444.1131005495548,442.63960916316546
2.640000000000002,-0.4558781862046582,1.2240290879069757,18.403063807205903,0.0644062666200984,6.204628134453209,0.0,-0.03100164096943524,1.2400247246252054,5.211464870410104,-0.04060240327301217,-0.19544912203424442,0.0,451.5880529999173,449.15234450149967,449.71346965512345,449.5143878162216
2.700000000000002,-0.45611212654825917,1.2996881750093625,18.71825545087833,0.062095331236865725,6.192862075343097,0.0,0.024340440602857043,1.281660684609355,5.294463894374393,-0.03463927223039086,-0.197435399516634,0.0,457.98509020751465,457.79071737959,458.47096166219063,458.94389230600905
2.760000000000002,-0.4527923768919395,1.3777922816945711,19.038364294568215,0.05971118506878348,6.181154196026853,0.0,0.08745000635397426,1.321542692871516,5.375355687955864,-0.052619713319837745,-0.19088762854161873,0.0,458.5381869685419,459.02223561027137,459.1664368442973,457.73673320854516
2.820000000000002,-0.44515620946949747,1.4583999861326151,19.366134791162043,0.05685148582267008,6.169215201311211,0.0,0.1683120878413652,1.3649649675880062,5.549372657529589,-0.039240221171961076,-0.22461651942906607,0.0,487.5647214311155,485.00148948158375,487.9484019140827,488.9451408386681
2.880000000000002,-0.4328100156638706,1.5413404562742576,19.700699238479313,0.054613185622727656,6.155718078711651,0.0,0.24447824564181633,1.3994568827936555,5.602369855209226,-0.033691972299642714,-0.22563036489018737,0.0,453.66574572952425,453.5352240965845,452.0818614885574,452.52813963629495
2.940000000000002,-0.41541425570846296,1.6263939511149836,20.04009063060241,0.052630883184774824,6.142135243218782,0.0,0.33670710313777374,1.4353949005943152,5.709950828471608,-0.03176245503915291,-0.22792186722088895,0.0,470.49406991664813,470.2687940630916,470.656958525231,470.8059388350265
3.000000000000002,-0.392527891675328,1.7134389210015688,20.38363554055081,0.05117811430161989,6.128364688516175,0.0,0.4274067045179468,1.4659158278128595,5.741184252164425,-0.012278695997811005,-0.2328826158967077,0.0,448.6605544073009,448.2056181221529,447.7910247218923,449.37335324905894
3.0600000000000023,-0.36397464643875926,1.8022759221845819,20.72881296572769,0.050504655079985916,6.113914450775653,0.0,0.5256250253352073,1.495219674107832,5.7643650392850345,-0.00919483177373112,-0.2656472212982223,0.0,448.2165842059184,445.4859434281454,446.54173890267333,446.79340808718774
3.1200000000000023,-0.3294669896112739,1.8927932516168944,21.074125505852262,0.05029886930264649,6.0982671690900645,0.0,0.6259721569285986,1.521969861589064,5.745856626140422,0.006141038375468893,-0.2525243198965346,0.0,433.6787590892764,434.70943468135624,433.3876762138921,434.6750841823642
3.1800000000000024,-0.28902280221179694,1.9848167823113578,21.41644134291352,0.050608778661684894,6.083710877160129,0.0,0.7233492598912088,1.54549989162437,5.664786899906289,0.003138158428836285,-0.2278668979942904,0.0,412.85533986745634,414.96125639898594,413.18817413768437,412.92320727234454
3.2400000000000024,-0.2422221560722353,2.0783251247883747,21.755288114030815,0.05142366602326032,6.069681130593674,0.0,0.8378276622507099,1.5714698856952756,5.629940911283617,0.02892604646702699,-0.24969483860530794,0.0,429.8771990981245,427.96570346039863,427.9458909817994,430.135738045481
3.3000000000000025,-0.18766737812894363,2.1735568134314636,22.094935406874153,0.05311936600898637,6.054814007805234,0.0,0.9820107343521534,1.6030359664181295,5.6908699235452636,0.0268988707912238,-0.24422362977041523,0.0,460.439026673055,460.812585884898,460.23721595838435,460.0768964837247
3.3600000000000025,-0.12437691199045482,2.270663230729828,22.43730012062281,0.05491342775974495,6.0402693507319505,0.0,1.1289432353611561,1.6339575197013014,5.720652701717474,0.03531424293536181,-0.2390185471409424,0.0,451.4960985962908,451.85820391199513,452.3605454339143,453.0380820726136
3.4200000000000026,-0.052119858420143626,2.369627780350194,22.780908182915237,0.05677451244982379,6.025954126071319,0.0,1.2808453337067918,1.6649979560280066,5.732372099683618,0.020630769295900606,-0.23773950655095571,0.0,446.8258134769278,446.87361580367195,449.29429254379295,448.1023159967585
3.4800000000000026,0.02917848679954643,2.4704083068331113,23.123905338400913,0.0579912957896509,6.011640981897187,0.0,1.4302742712969108,1.6944207933810491,5.700503995630048,0.019568283335408825,-0.24022635706542528,0.0,435.24236729222434,434.97597881170884,434.34395390941495,434.2548054621035
3.5400000000000027,0.11990823281484404,2.573014350572108,23.465722595220885,0.059057514786730714,5.997091478932408,0.0,1.595247274660215,1.7258314156805437,5.692851047239637,0.013907593897431372,-0.24744693799585815,0.0,443.69014640798247,443.0377609139354,444.0894871823255,443.62475836618245
3.6000000000000028,0.22059244435757303,2.6774759118607734,23.80633979073953,0.06002580047163608,5.983227455845347,0.0,1.762042268790737,1.7562535917642896,5.660605481371508,0.020262360640290782,-0.21002642186819126,0.0,434.9614622840118,438.02874110315054,436.61435053719487,437.14423474962473
3.660000000000003,0.3323497473814937,2.7839349728276206,24.147640925278505,0.0610261788462676,5.9709308978465785,0.0,1.9642022257177956,1.792415553270632,5.715134483173803,0.00830261537273047,-0.19634966742175652,0.0,465.65110159546674,466.6806979514882,466.273004036817,465.3374593751135
3.720000000000003,0.45716154978282997,2.892702605838472,24.49426083559969,0.06124615825781632,5.959833535756221,0.0,2.197060595797061,1.8331096650456182,5.837477662989864,-0.007755999394428952,-0.16861013200195038,0.0,488.39061174564085,490.4251239555362,489.17199196560114,487.9744394840207
3.780000000000003,0.5946016092428993,3.0036191908742405,24.843488196452963,0.06034728093216746,5.949314818919653,0.0,2.385052052222805,1.8640104009532965,5.802993560483236,-0.036148553546522,-0.19410828516947484,0.0,442.3604145085576,440.22462538489776,443.62425911372986,441.28621070062053
3.840000000000003,0.7432458303114735,3.1163178919373182,25.18986651708759,0.058295582932132106,5.937912134359051,0.0,2.570627697798577,1.892400051433308,5.742612320889623,-0.030549803526392465,-0.18296446319145407,0.0,433.47197937905094,434.3714492789893,434.08500620954146,434.55417310151404
3.900000000000003,0.904343222346055,3.2308628159144575,25.535717811768382,0.05680405070447403,5.927470244839215,0.0,2.800024195329185,1.9255274286794661,5.78477471345444,-0.015392775803059222,-0.16042221369904747,0.0,468.74892452601256,470.46998813497447,467.54704631790287,468.72660069818954
